"","pvalSubfieldCA1DG","padjSubfieldCA1DG","pvalSubfieldCA3DG","padjSubfieldCA3DG","pvalSubfieldCA1CA3","padjSubfieldCA1CA3","pvalTreatmentventraldorsal","padjTreatmentventraldorsal"
"1700013G23Rik",5.66121277604091e-09,6.75715168106623e-08,2.47037854781711e-07,1.97784361489474e-06,0.485646082397783,0.846561227283116,0.309812825542711,0.702474413255676
"1700013N18Rik",0.57111215494942,0.733306290614995,0.973046843943883,0.992656261534474,0.548300190695953,0.887681297502869,0.863317000489271,0.96336649982961
"1700014D04Rik",0.000876861460091866,0.0036501591205197,1.82362554163426e-06,1.26172870298842e-05,0.158950838575698,0.475295937630461,0.0081707314431453,0.0591876850933567
"1700015E13Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700015F17Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700015O11Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700016C15Rik",1,NA,0.226666322194452,0.377237964228701,0.115383485386188,0.388071442988829,0.720058395558489,0.912462906168458
"1700016G14Rik",0.518087220139823,0.687722189761936,0.0560474560587265,0.127925315241088,0.0105558211366167,0.0621996719729956,5.9433677454025e-05,0.000959506743056447
"1700016H13Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700016K19Rik",0.373256916181676,0.552674018670993,0.145812757851695,0.27496079252124,0.572440201082275,0.902434589146815,0.230215192889359,0.611334593709736
"1700016M24Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700016P03Rik",0.138557865648966,0.265303454505492,0.133189119102139,0.255994858086612,0.983528713713501,1,0.454574956508028,0.831885119568326
"1700017B05Rik",0.0830908594444718,0.177745228345087,0.0339616089727296,0.0841718085686586,0.000115508125220547,0.00121138831760438,0.0706644935125683,0.307221847520282
"1700017D01Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700017G19Rik",0.72159893806233,0.828353272998519,0.405529884149975,0.575089848518675,0.23133952056647,0.581720543334696,0.72001290447502,0.912462906168458
"1700017N19Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700018A14Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700018B08Rik",0.721588305481625,NA,0.784009088102862,NA,1,NA,0.719991004980942,NA
"1700018L24Rik",6.4239424030503e-06,4.47936547607354e-05,0.526702650129452,0.691838428831612,9.85199640521194e-05,0.00105324753220506,0.0484755488057635,0.236089613603876
"1700018M17Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700019A02Rik",1.88205921712735e-06,1.45480391541024e-05,0.662331376311703,0.809418040802351,1.8084819048406e-07,4.02570162748044e-06,0.831278912475663,0.951889339395944
"1700019B03Rik",0.378429592717021,0.557225496474291,0.329164963275406,0.495824819384352,0.9241112318478,0.998134397389696,0.081140725671402,0.337339220814457
"1700019D03Rik",1.91094161005651e-13,4.12119767421082e-12,0.0125604376121442,0.0361349508773102,1.16698225104889e-06,2.20080736963235e-05,1.37903344848746e-11,1.00564908964984e-09
"1700019E19Rik",0.602180430793573,0.759400947104607,0.650251974935776,0.799425474229879,0.945911991235999,1,0.345830291395804,0.741790286951247
"1700019G17Rik",0.595383400058465,0.754117540607673,0.277214216099353,0.437952061945605,0.578089040963726,0.905409507382182,0.565040649678918,0.894988004887572
"1700019G24Rik",3.78385154421038e-06,2.76672987863131e-05,1.08695353896854e-06,7.86519744187868e-06,0.793383181431904,0.992220374395201,0.958560754671096,0.988228922571345
"1700019L03Rik",0.205098088688607,0.357036667215217,0.954400257687402,0.980806278003328,0.224826410644995,0.57575078810865,0.771096249301964,0.931472414227145
"1700019N12Rik",0.568698238604989,0.731155668686581,0.00310779567508506,0.0105856369580334,0.0168403266183635,0.0918064804746858,0.348955941015274,0.744599859230881
"1700019N19Rik",0.437243117095193,0.617995051040121,0.784035355078765,0.863513462718769,0.290188186361444,0.656859779575687,0.430151505793014,0.821601663772293
"1700020A23Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700020C07Rik",0.721587581290716,NA,0.784008716487749,NA,1,NA,0.719990281337129,NA
"1700020I14Rik",0.357889116292299,0.536690929896214,4.39522850365028e-05,0.000230725531182623,5.57970737407214e-07,1.12499754437444e-05,0.60045439068615,0.912462906168458
"1700020L24Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700020O03Rik",0.139147303910693,0.266160985573577,0.317537435263955,0.481887083544094,0.631410104729963,0.931775104734476,0.0595684573925668,0.273117873118013
"1700021C14Rik",0.340454388282265,0.518570899798922,0.893433072387241,0.943124584362199,0.275970548772636,0.638756210676417,0.00994574243929425,0.0690426566341602
"1700021F05Rik",0.000742205501559111,0.00314392096075028,6.37275939403861e-09,6.52352377098423e-08,0.0148350553808676,0.0827248744160455,0.536956587280946,0.87973450509966
"1700021J08Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700021K19Rik",0.00293673141403853,0.0105539311513115,0.0117041873374671,0.0340223621954905,0.650158571898025,0.93854519164053,0.0923383910651834,0.368408249036889
"1700021N21Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700021O21Rik",0.186233434808739,0.332356696957289,0.405507157488011,0.575089848518675,0.615927321458314,0.923189761649132,0.186962464129523,0.544078640386481
"1700022I11Rik",0.241951345259597,0.405026121062794,9.33375251552775e-14,1.89779730397557e-12,2.30882177529953e-10,8.17212560356479e-09,0.461474032307842,0.832610683309491
"1700022K14Rik",0.488903221472309,NA,1,NA,0.3306502780144,NA,0.490272375920154,NA
"1700022N22Rik",9.90480127044326e-09,1.1381440041752e-07,2.1698834931506e-09,2.40397621752675e-08,0.728939806009435,0.971088431207796,0.404768389194158,0.798392229156531
"1700022P22Rik",0.902347932486774,0.951600963918931,0.938018418051071,0.970946384236823,0.840798689238877,0.998134397389696,0.942408466854952,0.983387136400107
"1700023A16Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700023E05Rik",3.33966156210636e-16,1.01589478488734e-14,6.57256781222156e-17,1.89170094505719e-15,0.828795009592075,0.998134397389696,0.627050668294049,0.912462906168458
"1700023F06Rik",0.273738600428142,0.44343058590682,0.767796990332308,0.863513462718769,0.423537777364521,0.796928693252505,0.429395741609374,0.820958145702537
"1700023H06Rik",0.32753574422753,0.504658999732262,0.270201627123444,0.429197519407847,0.90151605296681,0.998134397389696,0.688793609136689,0.912462906168458
"1700023L04Rik",1,1,0.158932760501726,0.294254836871224,0.0760299915293043,0.292791497379351,0.720064451846038,0.912462906168458
"1700024N20Rik",4.42315000436467e-05,0.000253508527231864,0.00385299060631966,0.0127846517533491,0.179043729790167,0.505052302535845,0.0566719054124045,0.264415620628357
"1700024P03Rik",1.75754106971664e-09,2.26301469654815e-08,3.4302295819855e-07,2.69588043269922e-06,0.336059158381832,0.706064340752977,0.135108779120743,0.461342325625797
"1700024P16Rik",0.159635090929233,0.2944735623961,0.864932533897628,0.92208009409528,0.215798795145778,0.563264985838683,0.0228647246260724,0.133675974816576
"1700025E21Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700025G04Rik",6.5154858489119e-25,4.43784849542372e-23,0.436924836439304,0.604034156062521,1.50216958753509e-21,1.77449542380295e-19,7.92906409653028e-14,7.76410768768789e-12
"1700025K23Rik",0.51852333481727,0.688106746521943,0.233893960823332,0.386014246648947,0.585681154894286,0.909174395995786,0.933466986135149,0.980680671386435
"1700025N21Rik",0.0350810024175413,0.0881314665839048,0.697300925235491,0.835386640078499,0.0118191926695164,0.0684446781508388,0.0353591253605435,0.186470342835061
"1700026D08Rik",0.000257515234768962,0.00121970997692661,0.0178878473541441,0.0489665198754684,0.151847104856527,0.461825304693164,0.134083384948574,0.459344029379029
"1700026D11Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700026J04Rik",0.808092605355847,0.890412806288293,0.457693926811908,0.625116793925612,0.323736557319428,0.695242852017129,0.0669221147727577,0.296778408844323
"1700026J14Rik",0.604016403524689,0.760848590851021,0.904990263104201,0.950348359297087,0.689638652178433,0.955323183287462,0.557001970553262,0.890764126328627
"1700026L06Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700027A07Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700027A23Rik",0.534262174480339,0.700529876690481,0.632597591189893,0.784937918440611,0.885950347506691,0.998134397389696,0.000144841932045421,0.00207323139283861
"1700028E10Rik",5.63093360280173e-10,7.77209403811084e-09,3.26157261078922e-10,4.11813643414731e-09,0.92688312201068,0.998134397389696,0.565074280207934,0.894988004887572
"1700028J19Rik",0.673143929682964,0.815152842959936,0.958170165597841,0.983150533601272,0.711786675553844,0.965138324195461,0.872078542466939,0.965896861122697
"1700028K03Rik",0.0758717353365064,0.165193379491151,0.119689198770869,0.235308915900865,0.826634716605305,0.998134397389696,0.145994065863007,0.483000610103741
"1700028P14Rik",0.323149833913396,0.499744465921186,0.382409726489689,0.554746256224866,0.0626700789964688,0.255605246997883,0.181313894654527,0.534505680973997
"1700029F09Rik",0.382531385926768,0.561506014213892,0.0965445642768813,0.198841115108712,0.429715587254921,0.800944006863406,0.65699874210282,0.912462906168458
"1700029G01Rik",0.721661737654677,0.828353272998519,0.784031598206549,0.863513462718769,0.934523782021001,0.998134397389696,0.0572907979847158,0.266082934584797
"1700029H14Rik",0.349073072116295,0.527351911855597,0.157968914972826,0.29283637795338,0.625705799685678,0.928929986311349,0.350191342653992,0.744599859230881
"1700029I01Rik",0.000124859830926786,0.000636453351841823,0.00186451939622978,0.00671429230865987,0.413323962896778,0.788131600869227,0.235693467691191,0.618381972725267
"1700029I15Rik",0.461550186302737,0.638507760122537,0.0921391186717115,0.191612347988315,0.342847163527883,0.713931766770986,0.857768496215738,0.960914889308895
"1700029J07Rik",0.563825888020229,0.727029485485443,0.483397145250595,0.649703874884915,0.901458945797613,0.998134397389696,0.821355037532885,0.949611253264741
"1700029J11Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700029P11Rik",0.437279514350841,NA,1,NA,0.290207279603559,NA,0.438566403363261,NA
"1700030A11Rik",0.721588305481625,NA,0.784009088102862,NA,1,NA,0.719991004980942,NA
"1700030C10Rik",0.00707055945399504,0.0225266467123427,0.012752659233296,0.0365677518298012,0.835497416154533,0.998134397389696,0.00705647628383143,0.0526829489910878
"1700030C12Rik",0.721587823946478,0.828353272998519,0.305774348437104,0.470491664921471,0.164671807373677,0.48286895192963,0.719992892304922,0.912462906168458
"1700030C14Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700030F18Rik",1,NA,0.408795288845851,NA,0.233618994416844,NA,0.720046790917617,NA
"1700030J22Rik",0.0323861347767085,0.0823852432567447,0.190075609453524,0.330764198827619,0.406687010920692,0.781356854448007,0.902678340709614,0.973804173787923
"1700030K09Rik",0.164762712111417,0.301976623279957,0.8130121819931,0.885216833543898,0.248821449956225,0.601815980267193,0.0945595249666778,0.374661834790704
"1700031A10Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700031F05Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700034F02Rik",4.25804156470297e-05,0.000245091620866047,0.000721759188127022,0.00288772170368946,0.468095193102908,0.83285649077772,0.858111499120965,0.960940461258057
"1700034H14Rik",0.818035944414307,0.897476376950368,0.754813222133081,0.863513462718769,0.587432274559524,0.909372084665846,0.358314805356835,0.753033034640129
"1700034H15Rik",0.513343397521524,0.683548840487826,0.353103778983446,0.522759746603587,0.783131954248977,0.988332856167547,0.335825583852753,0.731696308939793
"1700034I23Rik",0.789290280785627,0.876372806596717,0.283045126533093,0.445173221966566,0.419882715721496,0.792942496196294,0.994158096353391,0.998806184103536
"1700034J05Rik",1.26580107242669e-11,2.22125758634423e-10,9.97188335003956e-26,7.47115229202381e-24,0.000437805178819719,0.00393922370008116,3.1187737700269e-10,1.75136673437303e-08
"1700034P13Rik",0.743081830124149,0.844915354854604,0.475905464248522,0.642696010247251,0.296849160951764,0.665792730824253,0.00469089436932023,0.0381020290456749
"1700036A12Rik",0.000153446825113696,0.000766174466218427,0.00125870959373925,0.00474294583707423,0.568648515253385,0.899624284052578,0.650895718320532,0.912462906168458
"1700037C18Rik",0.509082938756982,0.68043015753235,0.971130184998862,0.991403825807402,0.485922448253865,0.84681299132303,0.551370236857462,0.887572333064778
"1700037H04Rik",0.0188549889932578,0.0521564064279361,0.721158270265937,0.853050763636555,0.00680992758197095,0.0432613512341969,0.889910628627027,0.970227936991799
"1700039E22Rik",0.937262708696995,0.973136068750404,8.29358523181124e-08,7.14190445610579e-07,1.26057441001312e-07,2.8758720692894e-06,1.18734466990396e-05,0.000239509298527417
"1700039M10Rik",0.237224302120747,0.398748400622099,0.608278320949635,0.764420042913913,0.503245394616043,0.857448113228532,0.271205787295239,0.661365909445037
"1700040D17Rik",0.565187855097058,0.72813640953739,0.762998484564939,0.863513462718769,0.380549699252871,0.755410768980828,0.343983208915445,0.738932511181386
"1700040I03Rik",0.0438074567230077,0.105812203383762,0.248328956319444,0.403440267797071,0.00151484640267204,0.011842617735871,0.897311764975967,0.972433240209682
"1700040L02Rik",0.265047647286292,0.432971039393032,0.415916814259305,0.584475131992623,0.0538434101706754,0.228497137451684,0.964514648095793,0.990340923917335
"1700041G16Rik",0.437279514350841,NA,1,NA,0.290207279603559,NA,0.438566403363261,NA
"1700042O10Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700045I19Rik",0.471337707962439,0.647663005042459,0.447431044591869,0.614414935721676,0.96849132386119,1,0.50815078750786,0.861556837580041
"1700047A11Rik",0.846437960320228,0.917019184703864,0.701766880049038,0.838819155859522,0.563839596777301,0.896882588868545,0.72660093890141,0.915104082785452
"1700047G07Rik",0.483373702191186,0.657711510385937,0.802956963143562,0.877750664314739,0.650806298352946,0.938854401762686,0.843151781566417,0.956270389617544
"1700047K16Rik",1.7245040627035e-06,1.34295575288994e-05,0.000221327686440457,0.000996414449944122,0.198653514773429,0.537145745338934,0.373355498113855,0.767669646116554
"1700048O20Rik",4.92456536566748e-06,3.51719588133313e-05,6.59414555624222e-07,4.9501080968984e-06,0.678319353125372,0.950903659998532,0.506720197717746,0.860561948112197
"1700049E15Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700049G17Rik",0.921875766181316,0.963706974834152,0.776703362225374,0.863513462718769,0.852659386735041,0.998134397389696,0.816617666920737,0.948043032252874
"1700049J03Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700052N19Rik",0.746443958438097,0.847030939124929,0.612069889186004,0.767328974300183,0.40614956803255,0.78101540277267,0.881300659389061,0.967603372146452
"1700054M17Rik",0.0103219516691481,0.0312165973983777,0.159228256013478,0.294518738668541,0.23364292142142,0.582907697486842,0.720113558862534,0.912462906168458
"1700054N08Rik",0.00118285071913771,0.00476460481445679,2.57012522070545e-11,3.80382483663977e-10,0.000605159048091979,0.0052630250546572,0.442278214856873,0.825422210008719
"1700054O19Rik",0.423755504339796,0.606623494218994,0.185191415997225,0.324139688667082,0.598544582753231,0.915043742827587,0.701893028256951,0.912462906168458
"1700055D18Rik",0.000326953310201417,0.00151017083009249,0.000223307807191723,0.00100392057610942,0.910827972227164,0.998134397389696,0.567755585382531,0.896901932449452
"1700056E22Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700056N10Rik",0.702150336779985,0.828353272998519,0.459468679674867,0.626939302151208,0.261530158969606,0.619557481663357,0.593038143066953,0.910075941874345
"1700057H21Rik",1,NA,0.784031598227482,NA,0.934457802483433,NA,0.719991448624329,NA
"1700057K13Rik",0.267765312342026,0.436283124000347,0.000121454802186284,0.000575162866723292,0.00489406760500957,0.0328345894545155,0.0185818137859234,0.113760441120515
"1700058G18Rik",0.243183682087771,0.406274827437878,0.405509018368099,0.575089848518675,0.731603063970847,0.972274328770006,0.24406607147249,0.628031565168413
"1700060J05Rik",0.725769144128369,0.831651106103921,0.185561953662487,0.324680320612404,0.330340113213201,0.700091072871097,0.202512399865502,0.567547335506855
"1700061E18Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700061G19Rik",7.44713813413371e-06,5.09827930748651e-05,0.000664316204597135,0.00268258924569645,0.211480129737142,0.555966794446109,0.706654447285955,0.912462906168458
"1700064E03Rik",1.71247533594772e-11,2.96162132847113e-10,0.846471978797247,0.9096696853519,5.208471429116e-11,2.04671668097201e-09,6.71755397144068e-12,5.1132131518552e-10
"1700064H15Rik",0.184356114397481,0.329753624601166,0.42079213216108,0.586849157392229,0.592822388869084,0.911943321973273,0.185077215273969,0.541829119114868
"1700065D16Rik",1,NA,0.40550909144392,NA,0.231337544869617,NA,0.72002527082927,0.912462906168458
"1700065I17Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700066B19Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700066J03Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700066M21Rik",0.125747352780931,0.24572932462296,0.206182023482596,0.351699498910383,0.789486224176958,0.991039653597192,0.454703029791666,0.831885119568326
"1700067K01Rik",0.207177964129849,0.359624981318286,0.675926579119634,0.818923498928792,0.0930115572079261,0.33702249417362,0.596100572771825,0.912304854457624
"1700067P10Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700069B07Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700069L16Rik",NA,NA,NA,NA,NA,NA,NA,NA
"1700071G01Rik",NA,NA,NA,NA,NA,NA,NA,NA
