"","gene","pvalue","lfc","padj","color"
"4786","Fam134a",0.00155575347493328,-0.0362849155747124,0.996424153860107,"none"
"4787","Fam134b",0.548917060194688,-1.27570667464265,0.282541951059643,"none"
"4788","Fam134c",0.00746652886953918,-0.321169603407453,0.98295462651779,"none"
"4789","Fam135a",0.00262314778467679,0.178934147825579,0.993978183271232,"none"
"4790","Fam135b",0.00582065336093486,0.459457237574401,0.986686864602875,"none"
"4791","Fam136a",0.00259212155673503,-0.171025502476685,0.994049196135972,"none"
"4793","Fam13a",0.0362908376690983,-0.724142119580571,0.919833372832411,"none"
"4794","Fam13b",0.0016224552786889,0.0572900944241073,0.996271128234721,"none"
"4795","Fam13c",0.0103140037629672,0.325016165557986,0.976530913893269,"none"
"4796","Fam149a",0.0040628251745261,-0.465519421013991,0.990688621203011,"none"
"4797","Fam149b",0.0302447286506297,-0.500340231212167,0.93272855217175,"none"
"4799","Fam151b",0.00227470916581981,-0.222123520283925,0.99477598147742,"none"
"4800","Fam155a",0.89683392749652,0.888516591638256,0.12681367036447,"none"
"4802","Fam160a1",0.636426662417317,-4.40283601104951,0.230979447179857,"none"
"4803","Fam160a2",0.00441597237125908,0.170309591309612,0.98988336873403,"none"
"4804","Fam160b1",0.00516700943047672,-0.33828147677395,0.988173016263497,"none"
"4805","Fam160b2",0.00746652886953918,0.271120193803948,0.98295462651779,"none"
"4806","Fam161a",0.00397700706573803,0.536475018648467,0.990884404083047,"none"
"4807","Fam161b",0.00632572940348999,0.477430078266899,0.985540033954342,"none"
"4808","Fam162a",0.0103140037629672,-0.788563140125772,0.976530913893269,"none"
"4809","Fam163a",7.67108601060083e-05,0.00291977126375529,0.999823382315789,"none"
"4810","Fam163b",6.38803616154161,-3.58988839606852,4.09226584048952e-07,"DG"
"4815","Fam168a",0.441171040790931,0.556282744652184,0.362100362181536,"none"
"4816","Fam168b",0.00285215551300671,0.0872251111736145,0.993454187018978,"none"
"4817","Fam169a",0.00746652886953918,0.279987016948286,0.98295462651779,"none"
"4819","Fam171a1",0.114140298320907,0.572790467816784,0.768882013732798,"none"
"4820","Fam171a2",0.00260919638140035,0.102948730602935,0.99401011463072,"none"
"4821","Fam171b",0.742071281765472,0.760080687770785,0.181104281754563,"none"
"4822","Fam172a",0.00716420337743041,-0.338152935304174,0.983639129114201,"none"
"4823","Fam173a",0.0302447286506297,-0.582002275554579,0.93272855217175,"none"
"4824","Fam173b",0.00227470916581981,-0.248990286102386,0.99477598147742,"none"
"4825","Fam174a",0.00262314778467679,-0.110580631629786,0.993978183271232,"none"
"4826","Fam174b",0.0106984186094666,0.458788402667101,0.975666922047053,"none"
"4827","Fam175a",0.010712283034327,-1.03495728438217,0.975635775335832,"none"
"4828","Fam175b",0.00748919826671611,-0.460344238270663,0.982903319378952,"none"
"4829","Fam177a",0.0207105245182016,-0.571768461149301,0.95343145431722,"none"
"4830","Fam178a",0.218475649816954,-0.684375717452896,0.604678253717475,"none"
"4833","Fam179b",0.197722767883849,0.843309794295329,0.634274471503814,"none"
"4836","Fam181b",0.10020394294678,-1.12804358237084,0.793955308940323,"none"
"4838","Fam184a",0.00262314778467679,0.214983971642545,0.993978183271232,"none"
"4839","Fam184b",0.0040628251745261,-0.604993412326513,0.990688621203011,"none"
"4840","Fam185a",0.00349420972577769,-0.333791675327877,0.991986564910106,"none"
"4843","Fam188a",0.000532062793588625,-0.0132087204818085,0.998775630295904,"none"
"4844","Fam188b",0.000592281041289097,0.0821200979446959,0.998637152025393,"none"
"4845","Fam189a1",2.07397161888395,2.21099736199693,0.00843389871436484,"CA1"
"4846","Fam189a2",0.0198152619479872,-0.816700679923278,0.955398902485901,"none"
"4847","Fam189b",0.000592281041289097,0.0144168160927784,0.998637152025393,"none"
"4848","Fam192a",0.00596608983564035,-0.33561019698446,0.986356498364727,"none"
"4849","Fam193a",0.00262314778467679,-0.118281085365267,0.993978183271232,"none"
"4850","Fam193b",0.209730445665277,-0.511583786262645,0.616977823777864,"none"
"4851","Fam195a",0.00582065336093486,-0.585712840888228,0.986686864602875,"none"
"4852","Fam195b",0.00582065336093486,-0.227877849126851,0.986686864602875,"none"
"4855","Fam198a",0.0103140037629672,-0.838172968613735,0.976530913893269,"none"
"4856","Fam198b",0.0105687669543909,1.16880641706065,0.97595823524627,"none"
"4857","Fam199x",0.00747407334478219,0.530569814922888,0.982937550978633,"none"
"4858","Fam19a1",1.08523462823261,1.51371754176844,0.082179855211913,"CA1"
"4859","Fam19a2",3.85736885606095,-3.80943189647761,0.000138877261439337,"DG"
"4860","Fam19a5",0.168797025348089,0.696202488227702,0.677958288508435,"none"
"4861","Fam204a",0.0043216021398714,0.256147670729563,0.990098489295235,"none"
"4865","Fam205a4",0.000592281041289097,0.0440632225867484,0.998637152025393,"none"
"4866","Fam205c",0.0105687669543909,0.863509128228836,0.97595823524627,"none"
"4867","Fam206a",0.000592281041289097,-0.0406082928952193,0.998637152025393,"none"
"4868","Fam207a",0.000140118068823702,-0.00794666789555731,0.999677418264147,"none"
"4869","Fam208a",0.00155575347493328,-0.0663377967754407,0.996424153860107,"none"
"4870","Fam208b",0.0040628251745261,-0.221639683159087,0.990688621203011,"none"
"4872","Fam20a",0.0817861372397959,-1.29819429524756,0.828349973638318,"none"
"4873","Fam20b",0.309306762988166,0.988608008504137,0.490561246848074,"none"
"4874","Fam20c",0.0040628251745261,0.257950365937389,0.990688621203011,"none"
"4875","Fam21",1.1527764912631,0.907340889389331,0.0703434247691481,"CA1"
"4876","Fam210a",0.033836842116245,0.584204909184474,0.925045634353075,"none"
"4877","Fam210b",1.34638787159145,1.58763298291722,0.0450414256572995,"CA1"
"4878","Fam212a",0.103423681457372,2.02240236724898,0.788090910450806,"none"
"4879","Fam212b",0.396127749933125,0.693714974491377,0.401672639417369,"none"
"4880","Fam213a",0.0148655802308544,-0.429324764937405,0.966349930531409,"none"
"4881","Fam213b",0.0184585301409991,-0.416231349049847,0.958388226396388,"none"
"4882","Fam214a",0.00874553284135532,-0.373959955168638,0.980064068385563,"none"
"4883","Fam214b",0.0444625117590715,0.516400943793502,0.902687623981646,"none"
"4884","Fam216a",0.0214266265408776,-0.510538416279355,0.95186065008475,"none"
"4887","Fam217b",0.245934702813936,0.752290318563422,0.567629943476013,"none"
"4888","Fam219a",0.0233449368241839,0.29724758086231,0.947665484425749,"none"
"4889","Fam219b",0.000140118068823702,-0.00769324411557476,0.999677418264147,"none"
"4890","Fam220a",0.00285215551300671,-0.18986229345939,0.993454187018978,"none"
"4893","Fam222a",0.00746652886953918,1.13242108634323,0.98295462651779,"none"
"4894","Fam222b",0.00582065336093486,-0.310079912605414,0.986686864602875,"none"
"4895","Fam227a",0.00612489610390086,-0.499754662833855,0.985995888304292,"none"
"4896","Fam228a",0.0783025509651773,-2.2248605729899,0.835021098658662,"none"
"4897","Fam228b",0.0103140037629672,-0.990294903436605,0.976530913893269,"none"
"4900","Fam234a",0.00516700943047672,-0.376678591561966,0.988173016263497,"none"
"4901","Fam234b",2.83150957380687,1.23828034301434,0.00147397604754334,"CA1"
"4904","Fam26e",0.0040628251745261,0.441022713751211,0.990688621203011,"none"
"4906","Fam32a",0.00726077301204476,-0.299337354150448,0.983420431628764,"none"
"4907","Fam35a",0.00582065336093486,-0.678558704225647,0.986686864602875,"none"
"4908","Fam3a",0.00397700706573803,-0.346632379149077,0.990884404083047,"none"
"4909","Fam3c",0.30718525425765,-0.881745714030589,0.492963478778016,"none"
"4910","Fam43a",0.00746652886953918,0.703551468518311,0.98295462651779,"none"
"4911","Fam43b",0.00747407334478219,0.414959849369147,0.982937550978633,"none"
"4912","Fam45a",0.010712283034327,-0.424686091927795,0.975635775335832,"none"
"4913","Fam46a",0.00256569755886394,-0.33480468832272,0.9941096794118,"none"
"4915","Fam46c",0.125841823125319,-1.64464059241721,0.74844204522927,"none"
"4917","Fam49a",0.850903733067233,1.28020732472525,0.140960121995389,"none"
"4918","Fam49b",0.620523799078362,1.15043862335719,0.239594144998679,"none"
"4919","Fam50a",0.0152950576567105,-0.510552112185498,0.965394771406715,"none"
"4920","Fam53a",0.00688305475294727,0.280559745711589,0.984276112390504,"none"
"4921","Fam53b",0.00746652886953918,-0.243765421251218,0.98295462651779,"none"
"4922","Fam53c",0.0409567697426315,-0.550961313985844,0.910003851132397,"none"
"4923","Fam57a",0.00746652886953918,-0.599328173932178,0.98295462651779,"none"
"4924","Fam57b",0.079287367077312,-0.745120330067073,0.833129730958899,"none"
"4925","Fam58b",0.00285215551300671,-0.277328838298093,0.993454187018978,"none"
"4927","Fam63a",0.00746652886953918,-0.543029356261857,0.98295462651779,"none"
"4928","Fam63b",0.00302293161644673,-0.18434842658602,0.993063611293549,"none"
"4930","Fam65a",0.0164761472623222,0.277578068339905,0.962772889856419,"none"
"4931","Fam65b",0.418926126719395,0.991917200169098,0.38113064801856,"none"
"4932","Fam69a",0.00259212155673503,0.145315122324949,0.994049196135972,"none"
"4933","Fam69b",0.00397700706573803,0.152501545934902,0.990884404083047,"none"
"4934","Fam69c",0.0287703994887932,-1.26064853089986,0.935900330219783,"none"
"4935","Fam71a",0.0743593111287987,-2.68859972633476,0.842637317985107,"none"
"4938","Fam71e1",0.000903224205589173,-0.156945576113031,0.99792241059134,"none"
"4941","Fam73a",0.000592281041289097,-0.0235379150646638,0.998637152025393,"none"
"4942","Fam73b",0.00262314778467679,-0.117782084305202,0.993978183271232,"none"
"4943","Fam76a",0.00746652886953918,-0.291376449843543,0.98295462651779,"none"
"4944","Fam76b",0.0109425028567178,-0.500546782687134,0.975118727153909,"none"
"4945","Fam78a",0.11449632712256,1.64939767694915,0.768251952845249,"none"
"4946","Fam78b",0.00746652886953918,0.376031586185108,0.98295462651779,"none"
"4947","Fam81a",0.033780397026374,0.7692355961145,0.925165869998297,"none"
"4950","Fam83d",0.00747407334478219,-3.64973006118705,0.982937550978633,"none"
"4954","Fam84a",0.00632572940348999,0.272371097525989,0.985540033954342,"none"
"4955","Fam84b",0.195732339045884,-1.5287019635288,0.637188106672531,"none"
"4957","Fam89b",0.00746652886953918,-0.865264269691758,0.98295462651779,"none"
"4958","Fam8a1",0.00526322874783178,0.161106161794393,0.987954107654229,"none"
"4960","Fam91a1",0.0040628251745261,-0.145969210854195,0.990688621203011,"none"
"4961","Fam92a",0.00397700706573803,-0.214259806730762,0.990884404083047,"none"
"4963","Fam96a",0.00746652886953918,-0.694583222928039,0.98295462651779,"none"
"4964","Fam96b",0.00262314778467679,0.20181287923998,0.993978183271232,"none"
"4965","Fam98a",0.00669378611366504,-0.291015219991947,0.984705160439594,"none"
"4966","Fam98b",0.00155575347493328,0.0564111409705339,0.996424153860107,"none"
"4967","Fam98c",0.00441597237125908,-0.233806192039093,0.98988336873403,"none"
"4968","Fan1",0.00175501553439055,-0.14907908612786,0.995967081538918,"none"
"4969","Fanca",0.0040628251745261,-0.521066397222216,0.990688621203011,"none"
"4971","Fancc",0.000880317463742981,-0.125479871571163,0.997975047119905,"none"
"4972","Fancd2",0.0228626003923504,1.71627220474027,0.948718565987173,"none"
"4974","Fance",0.00437201773952737,-0.382278753859222,0.989983559186875,"none"
"4976","Fancg",0.0522715362605009,-0.968581355842716,0.886601504109183,"none"
"4977","Fanci",0.000592281041289097,-0.0586362508002033,0.998637152025393,"none"
"4978","Fancl",0.00227470916581981,-0.237397873341827,0.99477598147742,"none"
"4979","Fancm",0.0043216021398714,0.277653519654902,0.990098489295235,"none"
"4982","Far1",0.00716420337743041,0.305757397385358,0.983639129114201,"none"
"4983","Far2",1.31836706606692,2.3504482824588,0.0480433114320757,"CA1"
"4984","Farp1",0.000592281041289097,0.0226963623295739,0.998637152025393,"none"
"4985","Farp2",0.0103140037629672,0.912524472674033,0.976530913893269,"none"
"4986","Fars2",0.00957314231432341,0.409022084816954,0.978198196289692,"none"
"4987","Farsa",0.0726013752378969,-0.776798629799534,0.846055055260178,"none"
"4988","Farsb",0.000592281041289097,0.0286083297682687,0.998637152025393,"none"
"4991","Fasn",0.148926731429092,0.603719839456962,0.709697488883042,"none"
"4992","Fastk",0.00227470916581981,-0.102178166023472,0.99477598147742,"none"
"4993","Fastkd1",0.107664647436471,-1.0977832868174,0.780432510583093,"none"
"4994","Fastkd2",0.0040628251745261,-0.276581969020111,0.990688621203011,"none"
"4995","Fastkd3",0.00259212155673503,0.178134209039817,0.994049196135972,"none"
"4996","Fastkd5",0.00259212155673503,-0.306531469068942,0.994049196135972,"none"
"4997","Fat1",0.081490471656893,0.66814699508765,0.828914102300469,"none"
"4998","Fat3",0.449878632296022,1.4976846625608,0.354912559050169,"none"
"4999","Fat4",0.100829663904252,-1.17095544121522,0.792812221049768,"none"
"5000","Fau",0.00155575347493328,-0.0713082824122759,0.996424153860107,"none"
"5001","Faxc",0.533923720195412,1.42415908826569,0.292466602324081,"none"
"5002","Fbf1",0.0207717672612447,-0.358491361871697,0.953297014108656,"none"
"5003","Fbl",0.0703573153550748,-0.659507887345,0.850438053219455,"none"
"5005","Fbll1",0.00175501553439055,0.0838765951854295,0.995967081538918,"none"
"5006","Fbln1",0.0532803206973453,-1.55284939810444,0.884544485449314,"none"
"5007","Fbln2",0.181116443807969,-1.58717157287397,0.658997180060224,"none"
"5010","Fbn1",0.300277788974004,1.60208233169037,0.500866760362016,"none"
"5011","Fbn2",0.1438561140779,1.77174831092222,0.71803214279511,"none"
"5013","Fbrs",0.00397700706573803,-0.183041965522354,0.990884404083047,"none"
"5014","Fbrsl1",0.00441597237125908,-0.190761781013038,0.98988336873403,"none"
"5015","Fbxl12",0.0199056573936526,-0.91128957066174,0.955200063389871,"none"
"5016","Fbxl14",0.00582065336093486,0.253895210507394,0.986686864602875,"none"
"5017","Fbxl15",0.00380575853288133,-0.329846921872761,0.991275201035358,"none"
"5018","Fbxl16",0.116995309471612,0.568476134494756,0.763844033308976,"none"
"5019","Fbxl17",0.518879089410163,1.05653560380311,0.302775625907075,"none"
"5020","Fbxl18",0.00591624518916448,-0.223215036778536,0.986469710515617,"none"
"5021","Fbxl19",0.386428457133468,0.808202301420205,0.410744297663277,"none"
"5022","Fbxl2",0.0235085084909699,0.695352443665149,0.947308625102336,"none"
"5023","Fbxl20",0.00746652886953918,0.314309983818839,0.98295462651779,"none"
"5024","Fbxl21",0.00747407334478219,1.11388627702252,0.982937550978633,"none"
"5026","Fbxl3",0.000532062793588625,-0.010955021660516,0.998775630295904,"none"
"5027","Fbxl4",0.000903224205589173,0.0985744161501983,0.99792241059134,"none"
"5028","Fbxl5",0.024123545908935,0.429653816396388,0.945968018863358,"none"
"5029","Fbxl6",0.399035369053023,-1.12042798155883,0.398992406995878,"none"
"5032","Fbxo10",0.00126274310600904,-0.0555973362317668,0.997096649445726,"none"
"5033","Fbxo11",0.0324413968128865,0.375548971858027,0.9280227079726,"none"
"5034","Fbxo16",0.0224329617306631,1.5204802597462,0.949657578285823,"none"
"5036","Fbxo18",0.0043216021398714,-0.276541128009321,0.990098489295235,"none"
"5037","Fbxo2",0.328665205245104,-1.30979048370721,0.469174926631168,"none"
"5038","Fbxo21",0.00227470916581981,0.0668579879134927,0.99477598147742,"none"
"5039","Fbxo22",0.00669378611366504,-0.34035856599209,0.984705160439594,"none"
"5041","Fbxo25",0.00746652886953918,-0.280547031131268,0.98295462651779,"none"
"5042","Fbxo27",0.00397700706573803,0.240732435671126,0.990884404083047,"none"
"5043","Fbxo28",0.0014988078206898,0.0589010353836249,0.996554815767966,"none"
"5044","Fbxo3",0.00747407334478219,-0.358833195030205,0.982937550978633,"none"
"5045","Fbxo30",0.0501368728301991,-1.4061341184483,0.89097009455303,"none"
"5046","Fbxo31",0.000592281041289097,-0.0176377292987301,0.998637152025393,"none"
"5047","Fbxo32",0.0224329617306631,-0.647466629164706,0.949657578285823,"none"
"5048","Fbxo33",0.132213101002156,-1.01088558678773,0.737542241744978,"none"
"5049","Fbxo34",0.0290039911980839,0.48341977232045,0.935397077740425,"none"
"5051","Fbxo38",0.00262314778467679,0.111667185828303,0.993978183271232,"none"
"5052","Fbxo4",0.0105687669543909,-0.841105549117697,0.97595823524627,"none"
"5053","Fbxo41",0.00669378611366504,0.157345952154593,0.984705160439594,"none"
"5054","Fbxo42",0.0170130243547677,0.58822208793472,0.961583440366639,"none"
"5056","Fbxo44",0.00175501553439055,0.0727516358994203,0.995967081538918,"none"
"5057","Fbxo45",0.00227470916581981,0.0885024040204359,0.99477598147742,"none"
"5058","Fbxo46",0.00227470916581981,0.13736851326237,0.99477598147742,"none"
"5062","Fbxo6",0.00746652886953918,-0.688820782526765,0.98295462651779,"none"
"5063","Fbxo7",0.00397700706573803,-0.184485103513487,0.990884404083047,"none"
"5064","Fbxo8",0.0235085084909699,-0.892629778050524,0.947308625102336,"none"
"5065","Fbxo9",0.0434749787402728,-0.442332594981594,0.904742561694227,"none"
"5067","Fbxw11",0.00746652886953918,0.211125795336507,0.98295462651779,"none"
"5070","Fbxw17",0.0103140037629672,-0.88152470392544,0.976530913893269,"none"
"5071","Fbxw2",0.0024170758137261,-0.0879579165450088,0.994449936092229,"none"
"5075","Fbxw4",0.0240775748259808,-0.577933292477775,0.9460681570824,"none"
"5076","Fbxw5",0.202499396375525,-0.567670986762068,0.627336567916468,"none"
"5077","Fbxw7",0.0040628251745261,0.176536608161553,0.990688621203011,"none"
"5078","Fbxw8",0.000592281041289097,0.0425944274240638,0.998637152025393,"none"
"5079","Fbxw9",0.00262314778467679,-0.240329920489142,0.993978183271232,"none"
"5080","Fcer1g",0.000592281041289097,-0.0529968694128932,0.998637152025393,"none"
"5082","Fcf1",0.0456467824517687,-1.18100467184869,0.900229452601312,"none"
"5084","Fcgr1",0.0302447286506297,1.42323405463236,0.93272855217175,"none"
"5085","Fcgr2b",0.0198152619479872,1.46094422271866,0.955398902485901,"none"
"5086","Fcgr3",0.000140118068823702,-0.0030751921462317,0.999677418264147,"none"
"5088","Fcgrt",0.0198152619479872,-0.940683098040256,0.955398902485901,"none"
"5089","Fcho1",0.00516700943047672,0.225429864062042,0.988173016263497,"none"
"5090","Fcho2",0.00262314778467679,0.169297207037004,0.993978183271232,"none"
"5091","Fchsd1",0.00227470916581981,0.385607810149646,0.99477598147742,"none"
"5092","Fchsd2",0.00591624518916448,0.282130788450291,0.986469710515617,"none"
"5098","Fcrls",0.0021831815221114,0.11312042301856,0.994985652795893,"none"
"5099","Fdft1",0.0324413968128865,-0.548095167664937,0.9280227079726,"none"
"5100","Fdps",0.396127749933125,-0.960103918079657,0.401672639417369,"none"
"5101","Fdx1",0.00716420337743041,-0.656495645325115,0.983639129114201,"none"
"5102","Fdx1l",0.000532062793588625,0.0140850168484866,0.998775630295904,"none"
"5103","Fdxacb1",0.00262314778467679,-0.185400177127556,0.993978183271232,"none"
"5104","Fdxr",0.117489813318065,-1.03899216039292,0.762974787060868,"none"
"5105","Fech",0.000903224205589173,0.0446916724720998,0.99792241059134,"none"
"5106","Fem1a",0.0249560202065291,0.364211254212166,0.94415648354425,"none"
"5107","Fem1b",0.00786424126621037,0.312584841941861,0.982054881507357,"none"
"5108","Fem1c",0.11449632712256,0.711183715910602,0.768251952845249,"none"
"5109","Fen1",0.0040628251745261,-0.312719837200711,0.990688621203011,"none"
"5110","Fer",0.0859525090229574,1.13921681317411,0.820441256329852,"none"
"5111","Fer1l5",0.00591624518916448,-0.36217355549777,0.986469710515617,"none"
"5113","Fermt2",0.14902665623849,-0.616736014821836,0.709534216653079,"none"
"5114","Fermt3",0.00397700706573803,0.464615122895603,0.990884404083047,"none"
"5115","Fes",0.010712283034327,-1.61428975002136,0.975635775335832,"none"
"5117","Fez1",0.00676069260978028,-0.171384756203672,0.984553470514703,"none"
"5118","Fez2",0.0106984186094666,-0.429129944586565,0.975666922047053,"none"
"5119","Fezf2",0.40605097424688,1.48717665854284,0.392598852370318,"none"
"5120","Ffar1",0.00260919638140035,0.469734000766957,0.99401011463072,"none"
"5122","Fgd1",0.00397700706573803,0.229439402561629,0.990884404083047,"none"
"5123","Fgd2",0.00612489610390086,-0.566421983665202,0.985995888304292,"none"
"5124","Fgd3",0.0631201926792215,1.10308308199755,0.864728568677542,"none"
"5125","Fgd4",0.00669378611366504,-0.384661350578426,0.984705160439594,"none"
"5126","Fgd5",0.0021831815221114,0.240020336058446,0.994985652795893,"none"
"5127","Fgd6",0.00746652886953918,-0.57742416558595,0.98295462651779,"none"
"5128","Fgf1",0.059325905210779,-0.860523481803608,0.872316515042596,"none"
"5129","Fgf10",0.473376350139283,2.24790248877105,0.336220082095043,"none"
"5130","Fgf11",0.0103140037629672,0.666413097132845,0.976530913893269,"none"
"5131","Fgf12",0.00175501553439055,-0.0786921868454485,0.995967081538918,"none"
"5132","Fgf13",0.341182907891248,-0.88695837399543,0.45584489143459,"none"
"5133","Fgf14",0.00746652886953918,-0.355997752956126,0.98295462651779,"none"
"5137","Fgf2",0.00746652886953918,-0.752305163390538,0.98295462651779,"none"
"5141","Fgf5",0.273914317185116,-3.16810768170087,0.532213250311334,"none"
"5145","Fgf9",0.000592281041289097,0.0475882957114143,0.998637152025393,"none"
"5146","Fgfbp3",0.00746652886953918,-0.751370828114013,0.98295462651779,"none"
"5147","Fgfr1",0.00516700943047672,-0.216854670198962,0.988173016263497,"none"
"5148","Fgfr1op",0.00138474571977025,-0.102018167789685,0.996816582999445,"none"
"5149","Fgfr1op2",0.0851202829803669,0.481350799728939,0.822014951678049,"none"
"5150","Fgfr2",0.0132366352469797,-0.510662140609733,0.969981306809229,"none"
"5151","Fgfr3",0.0103140037629672,-0.382775425321331,0.976530913893269,"none"
"5152","Fgfrl1",0.118582606807305,-1.05208057106665,0.761057365122575,"none"
"5154","Fggy",0.0040628251745261,0.552371474060532,0.990688621203011,"none"
"5157","Fh1",0.00612489610390086,-0.209911599937223,0.985995888304292,"none"
"5158","Fhad1",0.00437201773952737,-0.434016921637489,0.989983559186875,"none"
"5159","Fhdc1",0.00175501553439055,-0.318282674921813,0.995967081538918,"none"
"5161","Fhl1",0.00957314231432341,-0.353896699420317,0.978198196289692,"none"
"5162","Fhl2",0.0845360831140997,0.782690370085525,0.823121445495431,"none"
"5163","Fhl3",0.103706984178917,1.74581578696154,0.787576983834795,"none"
"5166","Fhod1",0.0240775748259808,-0.829855680290318,0.9460681570824,"none"
"5167","Fhod3",0.000592281041289097,0.039146509994607,0.998637152025393,"none"
"5168","Fibcd1",0.53393430419269,4.13740742682076,0.292459474837703,"none"
"5170","Fibp",0.00349420972577769,-0.166572511087183,0.991986564910106,"none"
"5171","Ficd",0.00227470916581981,-0.172057442072529,0.99477598147742,"none"
"5172","Fig4",0.108147588979519,0.593477762954177,0.779565141059885,"none"
"5173","Fign",0.0176309808453724,-1.13522714914026,0.960216178753386,"none"
"5175","Fignl2",0.0021831815221114,-0.433832838009852,0.994985652795893,"none"
"5176","Filip1",0.0106984186094666,-0.980917534461179,0.975666922047053,"none"
"5178","Fip1l1",0.000592281041289097,0.0300740341244776,0.998637152025393,"none"
"5179","Fis1",0.0103140037629672,-0.374432245417189,0.976530913893269,"none"
"5181","Fitm2",0.000592281041289097,-0.0184159612614773,0.998637152025393,"none"
"5182","Fiz1",0.00285215551300671,-0.317113979426424,0.993454187018978,"none"
"5183","Fjx1",0.043594800291,-0.841431044017877,0.904492978271357,"none"
"5184","Fkbp10",0.00227470916581981,-0.251329708878393,0.99477598147742,"none"
"5186","Fkbp14",0.000592281041289097,0.0525125072779128,0.998637152025393,"none"
"5187","Fkbp15",0.00175501553439055,-0.0731153990858988,0.995967081538918,"none"
"5188","Fkbp1a",1.00817722342455,0.959219047303958,0.0981347400888748,"CA1"
"5189","Fkbp1b",0.167719064677025,1.11812481498053,0.679643136293254,"none"
"5190","Fkbp2",0.00397700706573803,0.178060593886637,0.990884404083047,"none"
"5191","Fkbp3",0.0429315249915546,-0.580530621233053,0.905875418593734,"none"
"5192","Fkbp4",0.239493502943962,-0.611014680581202,0.576111437136535,"none"
"5193","Fkbp5",0.0324413968128865,-0.608215018846661,0.9280227079726,"none"
"5195","Fkbp7",0.000592281041289097,-0.0920869324504323,0.998637152025393,"none"
"5196","Fkbp8",0.000140118068823702,0.00309685387782673,0.999677418264147,"none"
"5197","Fkbp9",0.215877820063807,1.17704609394644,0.608306111784134,"none"
"5198","Fkbpl",0.000592281041289097,-0.0587383294130873,0.998637152025393,"none"
"5199","Fkrp",0.00582065336093486,0.248248561401809,0.986686864602875,"none"
"5200","Fktn",0.00397700706573803,0.231872430348323,0.990884404083047,"none"
"5201","Flad1",0.235043687795503,-0.863210486337622,0.582044664120439,"none"
"5202","Flcn",0.010712283034327,-0.505436187350395,0.975635775335832,"none"
"5203","Fli1",0.0228626003923504,1.08016481985669,0.948718565987173,"none"
"5204","Flii",0.00380575853288133,-0.224574508319928,0.991275201035358,"none"
"5205","Flna",0.142121850731814,0.799941111485755,0.720905185227285,"none"
"5206","Flnb",0.00175501553439055,0.0577831622335775,0.995967081538918,"none"
"5208","Flot1",0.000592281041289097,0.0201857058304363,0.998637152025393,"none"
"5209","Flot2",0.00669378611366504,-0.250250576354045,0.984705160439594,"none"
"5210","Flrt1",0.0642622688704898,1.29318359177535,0.862457555464511,"none"
"5211","Flrt2",0.58844597788101,1.41734783123251,0.257960982349366,"none"
"5212","Flrt3",0.726568234859827,-2.28020954278719,0.18768595094776,"none"
"5213","Flt1",0.00397700706573803,0.212212091192065,0.990884404083047,"none"
"5214","Flt3",0.0324413968128865,-1.13202812376311,0.9280227079726,"none"
"5215","Flt3l",0.00716420337743041,-0.843130587844861,0.983639129114201,"none"
"5217","Flywch1",0.931634418290183,0.893118936408348,0.117048427018935,"none"
"5218","Flywch2",0.16562074672395,-2.04860062074955,0.68293481548318,"none"
"5219","Fmc1",0.00669378611366504,-0.450927863382572,0.984705160439594,"none"
"5220","Fmn1",2.49014233074363,2.55562457862619,0.00323487623393826,"CA1"
"5221","Fmn2",0.0510382628607426,0.465362579665784,0.889122779584686,"none"
"5222","Fmnl1",0.000903224205589173,-0.0286246464987057,0.99792241059134,"none"
"5223","Fmnl2",0.411176105233861,-1.39051516654496,0.387993003977659,"none"
"5224","Fmnl3",0.00364442722774618,-0.300743162750792,0.991643507418311,"none"
"5225","Fmo1",0.00285215551300671,-0.258969872423205,0.993454187018978,"none"
"5227","Fmo5",0.0141830967536618,-1.23016061677296,0.967869720370267,"none"
"5229","Fmr1",0.00467130305158,0.206094999371129,0.989301566935243,"none"
"5230","Fn1",0.550581717075276,1.28935724995017,0.281461036675696,"none"
"5231","Fn3k",0.0021831815221114,-0.127962557301261,0.994985652795893,"none"
"5232","Fn3krp",0.00473375307808964,-0.268886121118943,0.989159319059994,"none"
"5233","Fnbp1",0.122514509868311,-0.481373289266043,0.754198197509132,"none"
"5234","Fnbp1l",0.519103408741935,2.0571714125381,0.302619278333002,"none"
"5235","Fnbp4",0.0783025509651773,-0.765696433164031,0.835021098658662,"none"
"5236","Fndc1",0.036282426920152,-1.22999993713942,0.919851186925862,"none"
"5237","Fndc10",0.00155575347493328,-0.0867465030178098,0.996424153860107,"none"
"5238","Fndc3a",0.00632572940348999,-0.307294045154095,0.985540033954342,"none"
"5239","Fndc3b",0.00612489610390086,-0.335637885161989,0.985995888304292,"none"
"5240","Fndc4",0.0308267628172922,0.405060501741353,0.931479362298524,"none"
"5241","Fndc5",0.193611273671412,0.690310693276858,0.64030770276953,"none"
"5245","Fnip1",0.0119811492053245,0.481753529815997,0.972789447330157,"none"
"5246","Fnip2",0.174369927292507,-1.24084738464806,0.66931425197519,"none"
"5247","Fnta",0.00397700706573803,0.256119894900254,0.990884404083047,"none"
"5248","Fntb",0.00747407334478219,0.453010749681023,0.982937550978633,"none"
"5249","Focad",0.0368789170717762,0.522040877026142,0.918588666746151,"none"
