gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
OLFR222	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR220	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR22-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR218	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR215	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR214	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR213	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR211	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR210-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR209	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR206	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR205	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR204	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR203	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR202	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR485	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR486	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR487	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR734	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR742	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR741	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR740	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR74	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR739	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR738	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR737-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR735	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR733	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR744	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR732	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR731	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR730	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR73	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR729	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR728	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR727	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR726	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR743	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR746	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR674-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR758-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR766-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR765	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR764-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR763	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR762-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR761	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR76	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR759-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR757-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR747	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR756-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR755-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR754-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR753-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR750	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR75-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR749	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR748	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR725	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR724	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR723	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR685	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR698	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR697	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR696-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR695	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR694	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR693	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR69	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR688	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR684	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR722	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR683	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR681	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR680-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR68	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR679	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR678	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR677	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR676	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR699	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR700	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR702	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR703	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR721-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR720	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR719-PS	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR718-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR717-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR715	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR714	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR713	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR712-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR711	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR710	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR71	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR709-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR707	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR706	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR705	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR704	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR767	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR768	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR769	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR826	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR834	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR833-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR832	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR831-PS1	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR830	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR829	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR828	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR827	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR825	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR813	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR824	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR823	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR822	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR821	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR819	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR818	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR816	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR815	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR835	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR836	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR837	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR843	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR868	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR867	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
OLFR866	0.013824544339955835	-4.802100273276165	0.02598199023028316	0.9795570692722193	0.9855036808390536	-6.2987668665948275
